TF	target	score
SP1	PON1	1
SP1	FMR1	1
SP1	LDHC	1
SP1	GCLC	1
SP1	PTTG1	1
SP1	ELMO3	1
SP1	SLC25A20	1
SP1	CYP3A5	1
SP1	ITGB3	1
SP1	CTSL	1
SP1	P4HA1	1
SP1	SLC3A2	1
SP1	HCN2	1
SP1	HSD17B11	1
SP1	CD1D	1
SP1	BDKRB1	1
SP1	FBP1	1
SP1	ADAM10	1
SP1	TH	1
SP1	GSPT1	1
SP1	ABCG2	1
SP1	ELF4	1
SP1	CDKN2A	1
SP1	B4GALT5	1
SP1	P2RX4	1
SP1	FASLG	1
SP1	HAS2	1
SP1	FBN1	1
SP1	SNAPC1	1
SP1	LSP1	1
SP1	CDH2	1
SP1	PPP2R2B	1
SP1	APLNR	1
SP1	LEP	1
SP1	PADI1	1
SP1	SLC19A2	1
SP1	PRNP	1
SP1	KDR	1
SP1	UGCG	1
SP1	TYMS	1
SP1	CDKN1B	1
SP1	XPC	1
SP1	CYP7B1	1
SP1	BACE2	1
SP1	CYP2F1	1
SP1	GRK2	1
SP1	MAOB	1
SP1	CHST4	1
SP1	POLE2	1
SP1	MGMT	1
SP1	VDR	1
SP1	SGPL1	1
SP1	WIF1	1
SP1	SCNN1B	1
SP1	XIAP	1
SP1	ADAM23	1
SP1	FOXM1	1
SP1	GDA	1
SP1	TPMT	1
SP1	GDF5	1
SP1	ISG20	1
SP1	FOLR1	1
SP1	MPO	1
SP1	BSG	1
SP1	APAF1	1
SP1	SLC9A2	1
SP1	KCNQ2	1
SP1	CHGA	1
SP1	RGN	1
SP1	CES1	1
SP1	MMRN1	1
SP1	SNRPN	1
SP1	DHCR24	1
SP1	CENPW	1
SP1	TLR2	1
SP1	ACO1	1
SP1	PSIP1	1
SP1	SCT	1
SP1	CXADR	1
SP1	GPR39	1
SP1	CCL5	1
SP1	ATP2C1	1
SP1	SLC13A4	1
SP1	KISS1	1
SP1	PRKCE	1
SP1	CREB1	1
SP1	ASPN	1
SP1	HBEGF	1
SP1	ITGAD	1
SP1	PADI3	1
SP1	PELO	1
SP1	SLC15A1	1
SP1	TNNI3	1
SP1	POLD1	1
SP1	CBFB	1
SP1	ID4	1
SP1	GATA3	1
SP1	TGFA	1
SP1	SCTR	1
SP1	PLAC1	1
SP1	IL6	1
SP1	LPL	1
SP1	TBX21	1
SP1	SNAP25	1
SP1	LYZ	1
SP1	ERVW-1	1
SP1	FBLN1	1
SP1	SOCS1	1
SP1	EAPP	1
SP1	PHGDH	1
SP1	MUC6	1
SP1	DMRT1	1
SP1	SLC19A1	1
SP1	UGT2B15	1
SP1	TIMP3	1
SP1	LAMA1	1
SP1	CCNA2	1
SP1	DDB1	1
SP1	RETN	1
RELA	TFF1	1
RELA	PLIN1	1
RELA	SOD2	1
RELA	BCL2L11	1
RELA	SERPINE1	1
RELA	ITGAX	1
RELA	GRIN1	1
RELA	CYP27B1	1
RELA	LCN2	1
RELA	MMP2	1
RELA	CR2	1
RELA	CCR3	1
RELA	IRF7	1
RELA	IL1RN	1
RELA	CCK	1
RELA	CASP3	1
RELA	BACE1	1
RELA	FOXP3	1
RELA	CCR7	1
RELA	NRF1	1
RELA	KLK3	1
RELA	TNIP3	1
RELA	LTC4S	1
RELA	PTEN	1
RELA	GFAP	1
RELA	TNFSF10	1
RELA	IFNG	1
RELA	UPP1	1
RELA	POU2F2	1
RELA	TNC	1
RELA	HMOX1	1
RELA	BIRC5	1
RELA	NPPB	1
RELA	BMP2	1
RELA	MADCAM1	1
RELA	TNFRSF9	1
RELA	HDAC7	1
RELA	BCL2A1	1
RELA	SERPINB1	1
RELA	PTPN6	1
RELA	ALOX5	1
RELA	NOS1	1
RELA	BTG2	1
RELA	PTPN13	1
RELA	GADD45G	1
RELA	OPTN	1
RELA	CSF1	1
RELA	BAX	1
RELA	TIMP1	1
RELA	CXCL12	1
RELA	STAT4	1
RELA	MUC5B	1
RELA	CRP	1
RELA	IL17C	1
RELA	THBD	1
RELA	FAS	1
RELA	IL18	1
RELA	ABCB1	1
RELA	CFI	1
RELA	TF	1
RELA	GCLC	1
RELA	GNRH2	1
RELA	SNAI1	1
RELA	AMH	1
RELA	MIF	1
RELA	RGS4	1
RELA	CYP3A7	1
RELA	MMP12	1
RELA	BDKRB1	1
RELA	FBP1	1
RELA	ADORA1	1
RELA	CD38	1
RELA	EPCAM	1
RELA	PROX1	1
RELA	HLA-F	1
RELA	CYP2E1	1
RELA	HLA-A	1
RELA	CYP3A4	1
RELA	PLAUR	1
RELA	ALOX5AP	1
RELA	NOS3	1
RELA	EPAS1	1
RELA	ABCG2	1
RELA	E2F1	1
RELA	CD69	1
RELA	CARD8	1
RELA	OLFM4	1
RELA	TAP2	1
RELA	FASLG	1
RELA	DRD2	1
RELA	NOX4	1
RELA	TRPC1	1
RELA	GSK3A	1
RELA	CXCR2	1
RELA	FOXO3	1
RELA	COL2A1	1
RELA	PSMB10	1
RELA	CXCL8	1
RELA	MMP1	1
RELA	CRHR1	1
RELA	TLR3	1
RELA	BHMT	1
RELA	MAT2A	1
RELA	SFTPA1	1
RELA	TNFAIP3	1
RELA	COL7A1	1
RELA	CCR2	1
RELA	HYAL1	1
RELA	CCNB1	1
RELA	CD58	1
RELA	BGN	1
RELA	SERPINA3	1
RELA	PTGER4	1
RELA	PTGFR	1
RELA	MGMT	1
RELA	KDM2A	1
RELA	MMP13	1
RELA	F8	1
RELA	IFNA1	1
RELA	IL17A	1
RELA	SAA1	1
RELA	ERAP1	1
RELA	ERAP2	1
RELA	PTAFR	1
RELA	PCYT2	1
RELA	CDK6	1
RELA	COL1A2	1
RELA	TFF3	1
RELA	SLC9A2	1
RELA	EDN1	1
RELA	CCND2	1
RELA	FGF7	1
RELA	CDK4	1
RELA	CYP1A1	1
RELA	PDK4	1
RELA	MUC5AC	1
RELA	HIF1A	1
RELA	HSD11B2	1
RELA	MUC2	1
RELA	IGF2BP2	1
RELA	NAMPT	1
RELA	PLA2G2A	1
RELA	HBEGF	1
RELA	NCOR1	1
RELA	IL10	1
RELA	VWF	1
RELA	OXTR	1
RELA	CCL22	1
RELA	BAD	1
RELA	CXCR4	1
RELA	TNFSF14	1
RELA	GATA3	1
RELA	LPL	1
RELA	VEGFD	1
RELA	ABCA1	1
RELA	TBX21	1
RELA	CCL19	1
RELA	HPSE	1
RELA	TLR9	1
RELA	FLT4	1
RELA	MUC17	1
RELA	NOX5	1
RELA	CEACAM1	1
RELA	TRIM21	1
RELA	HES1	1
RELA	NOLC1	1
RELA	CD86	1
RELA	CYP19A1	1
RELA	NLRP2	1
RELA	LIPE	1
RELA	MUC6	1
RELA	STK39	1
RELA	CCL11	1
RELA	YY1	1
RELA	CASP9	1
RELA	PTGES	1
RELA	ADORA3	1
RELA	PPIG	1
RELA	TLR7	1
RELA	NCAM1	1
RELA	CREB3	1
RELA	OLR1	1
RELA	CD28	1
RELA	CDKN1A	1
RELA	FGF8	1
RELA	SDC1	1
RELA	CCL13	1
RELA	PSMB9	1
RELA	CDH1	1
RELA	PTHLH	1
RELA	GKN2	1
RELA	IL1A	1
RELA	TNFRSF13C	1
RUNX1	KLF4	1
RUNX1	ELANE	1
RUNX1	NFKB1	1
RUNX1	KLK3	1
RUNX1	CSF1	1
RUNX1	PF4	1
RUNX1	NCAM1	1
RUNX1	VEGFA	1
RUNX1	MECOM	1
RUNX1	IL3	1
RUNX1	PIK3CD	1
RUNX1	SLC22A4	1
RUNX1	CSF2	1
RUNX1	TIMP1	1
RUNX1	CCL3	1
RUNX1	FHL2	1
RUNX1	IL2	1
RUNX1	NF1	1
RUNX1	MPL	1
RUNX1	ITGA2B	1
RUNX1	ALOX12	1
RUNX1	ITGB2	1
RUNX1	BAALC	1
RUNX1	BPI	1
RUNX1	MYL9	1
RUNX1	RELA	1
RUNX1	MAD2L1	1
RUNX1	LGALS3	1
RUNX1	GP1BA	1
RUNX1	PRKCQ	1
RUNX1	MYH10	1
RUNX1	CD34	1
RUNX1	CD6	1
RUNX1	MPO	1
TCF7L2	STAT3	1
TCF7L2	ABCB1	1
TCF7L2	STARD7	1
TCF7L2	PTGS2	1
TCF7L2	GATA3	1
TCF7L2	WWC1	1
TCF7L2	HECA	1
TCF7L2	ACVRL1	1
TCF7L2	SNAI2	1
TCF7L2	GLCE	1
E2F1	TERT	1
E2F1	RASGRP1	1
E2F1	CDAN1	1
E2F1	FSHR	1
E2F1	KIR3DL1	1
E2F1	FLT1	1
E2F1	TNFSF11	1
E2F1	PTPRO	1
E2F1	SERPINB5	1
E2F1	ZNF350	1
E2F1	ABCB1	1
E2F1	MEFV	1
E2F1	DIRAS3	1
E2F1	TNF	1
E2F1	NOX4	1
E2F1	TLR3	1
E2F1	KDR	1
E2F1	CCL3	1
E2F1	MT1G	1
E2F1	NRIP1	1
E2F1	AR	1
E2F1	MUC4	1
E2F1	BMI1	1
E2F1	PDK4	1
E2F1	FMN2	1
E2F1	PPARG	1
MYC	PRODH	1
MYC	KRAS	1
MYC	TOP1MT	1
MYC	HLA-E	1
MYC	PMAIP1	1
MYC	DKK1	1
MYC	CDCA7	1
MYC	PROM1	1
MYC	BAG2	1
MYC	CDH3	1
MYC	BRD7	1
MYC	CHEK1	1
MYC	PGK1	1
MYC	NFE2	1
MYC	FMR1	1
MYC	HLA-A	1
MYC	CYP3A4	1
MYC	IER3	1
MYC	FUT3	1
MYC	ST3GAL3	1
MYC	HLA-C	1
MYC	CD33	1
MYC	ATF3	1
MYC	GATA1	1
MYC	IFNA1	1
MYC	HLA-B	1
MYC	SURF2	1
MYC	MTDH	1
MYC	MME	1
MYC	HLA-G	1
MYC	CBFB	1
MYC	CHEK2	1
MYC	TLX1	1
MYC	AXIN2	1
MYC	CDKN1A	1
MYC	GATA4	1
MYC	CCNA2	1
MYC	SFRP1	1
CEBPB	PRSS50	1
CEBPB	IL13	1
CEBPB	CSH1	1
CEBPB	CRP	1
CEBPB	MMP1	1
CEBPB	OXTR	1
CEBPB	CR2	1
CEBPB	SLC5A8	1
CEBPB	PLAC1	1
CEBPB	SLC10A1	1
CEBPB	S100A9	1
CEBPB	TFF3	1
CEBPB	CSH2	1
CEBPB	IRF4	1
CEBPB	HBB	1
CEBPB	FASLG	1
MEN1	BRCA1	1
MEN1	RAD51AP1	1
MEN1	CASP8	1
MEN1	TERT	1
MEN1	GATA3	1
MEN1	PRL	1
MEN1	RAD51	1
MEN1	CDKN1B	1
MEN1	GAST	1
MEN1	CDKN2C	1
SOX10	MBP	1
SOX10	MITF	1
SOX10	PMP22	1
SOX10	EDNRB	1
SOX10	GJC2	1
SOX10	NES	1
SOX10	GJB1	1
SOX10	RET	1
SOX10	MIA	1
SOX10	COL11A2	1
SOX10	MPZ	1
NR1I2	ABCB1	1
NR1I2	FOSL1	1
NR1I2	NFKB1	1
NR1I2	FGF19	1
NR1I2	BCL2L1	1
NR1I2	CYP2B6	1
NR1I2	CYP4F12	1
NR1I2	CYP2C8	1
NR1I2	NOD1	1
NR1I2	RAB3A	1
NR1I2	CORO1C	1
NR1I2	CYP2C9	1
NR1I2	UGT1A1	1
NR1I2	PTAFR	1
NR1I2	RELA	1
NR1I2	TNFRSF12A	1
NR1I2	HP	1
NR1I2	NOD2	1
NR1I2	BCL2	1
NR1I2	THBS1	1
NR1I2	CYP3A4	1
NR1I2	IL10	1
NR1I2	CCL2	1
NR1I2	THRSP	1
NR1I2	KLF6	1
SMAD4	RUNX1T1	1
SMAD4	AHR	1
SMAD4	UCP2	1
SMAD4	BGLAP	1
SMAD4	BAMBI	1
SMAD4	APOC3	1
SMAD4	FBXO32	1
SMAD4	HP	1
SMAD4	SMAD7	1
SMAD4	POR	1
SMAD4	BCL2	1
SMAD4	GLI1	1
BACH2	IL2	1
BACH2	BCL2	1
BACH2	XBP1	1
HIF3A	EPAS1	1
ATF2	ST3GAL5	1
ATF2	ITGB8	1
ATF2	FASLG	1
ATF2	POLB	1
ATF2	PCK2	1
ATF2	RELA	1
ATF2	PLAU	1
ATF2	MMP2	1
ATF2	FAS	1
ATF2	RETN	1
TFAP2A	SOD2	1
TFAP2A	HGF	1
TFAP2A	LNPEP	1
TFAP2A	IGFBP5	1
TFAP2A	APP	1
TFAP2A	CRYAB	1
TFAP2A	CSH1	1
TFAP2A	DCBLD2	1
TFAP2A	FOXA1	1
TFAP2A	ECM1	1
TFAP2A	MUC4	1
TFAP2A	PVR	1
TFAP2A	KISS1	1
TFAP2A	IMPDH2	1
TFAP2A	SULT1E1	1
TFAP2A	BCL2	1
TFAP2A	BRS3	1
TFAP2A	CDH1	1
CIITA	RAB4B	1
CIITA	PLXNA1	1
CIITA	HLA-G	1
CIITA	COL1A1	1
CIITA	HLA-B	1
CIITA	IRF2	1
CIITA	IL4	1
CIITA	HLA-DRB4	1
CIITA	HLA-DRA	1
CIITA	HLA-DOB	1
CIITA	CREBBP	1
CIITA	SLC26A3	1
CIITA	SIRT1	1
CIITA	HLA-F	1
CIITA	HLA-DOA	1
CIITA	MMP9	1
CIITA	S100A4	1
CIITA	HLA-A	1
CIITA	COL1A2	1
CIITA	IRF1	1
CIITA	HLA-DRB3	1
CIITA	FASLG	1
CIITA	HLA-DPB1	1
CIITA	HLA-C	1
CIITA	PSMC5	1
CIITA	HLA-DRB5	1
HOXA10	IL11	1
HOXA10	TP53	1
HOXA10	LYL1	1
HOXA10	SNAI1	1
HOXA10	CDKN1C	1
HOXA10	PHGDH	1
HOXA10	MYCN	1
HOXA10	IL15	1
HOXA10	WT1	1
HOXA10	ID2	1
HOXA10	KLF9	1
HOXA10	BHLHE22	1
NFYA	SOX3	1
NFYA	ABCB1	1
NFYA	CBS	1
NFYA	CYP2A6	1
NFYA	CCND2	1
NFYA	HOXB4	1
NFYA	CDKN1B	1
NFYA	GADD45A	1
NFYA	SOX18	1
NFYA	HOXB7	1
NFYA	LPIN1	1
NFYA	HBB	1
NFYA	FAS	1
NFKBIB	IFNB1	1
CREM	SLC5A5	1
CREM	IL5RA	1
CREM	CCL4	1
CREM	DUSP4	1
CREM	ACE	1
CREM	PLAT	1
CREM	GPX4	1
CREM	MC2R	1
CREM	G6PD	1
CREM	ACR	1
CREM	CCNA2	1
CREM	DUSP1	1
CREM	IL2	1
CREM	FOS	1
CREM	LDHC	1
CREM	ZAP70	1
CREM	CD247	1
CREM	STAR	1
CREM	CCNA1	1
CREM	FASLG	1
CREM	TH	1
E2F4	PEG10	1
E2F4	DIRAS3	1
E2F4	PLK4	1
E2F4	PCLAF	1
E2F4	CCNB1	1
E2F4	AR	1
E2F4	CUX1	1
E2F4	TOPBP1	1
E2F4	PPARG	1
E2F4	MAP3K5	1
FLI1	PF4	1
FLI1	CCK	1
FLI1	COL1A2	1
FLI1	MMP1	1
EGR2	IL6	1
EGR2	IDO1	1
EGR2	GJB1	1
EGR2	PTGS2	1
EGR2	SCD5	1
EGR2	LIF	1
EGR2	MPZ	1
PAX8	SLC3A1	1
PAX8	E2F1	1
PAX8	TSHR	1
HIF1A	MUC3A	1
HIF1A	ACE2	1
HIF1A	MICA	1
HIF1A	AGTR1	1
HIF1A	E2F3	1
HIF1A	HBEGF	1
HIF1A	VIM	1
HIF1A	BID	1
HIF1A	PLAU	1
HIF1A	MMP2	1
HIF1A	ERCC2	1
HIF1A	MUC1	1
HIF1A	TUBB3	1
HIF1A	WASF3	1
HIF1A	ACE	1
HIF1A	CXCR4	1
HIF1A	XPC	1
HIF1A	EDNRB	1
HIF1A	SDHB	1
HIF1A	LOX	1
HIF1A	ZNF217	1
HIF1A	CCR7	1
HIF1A	KLK3	1
HIF1A	SETD2	1
HIF1A	PPARA	1
HIF1A	TWIST2	1
HIF1A	TIMP2	1
HIF1A	PTGES	1
HIF1A	MET	1
HIF1A	ALOX5AP	1
HIF1A	TLR6	1
HIF1A	PIK3CA	1
HIF1A	ASS1	1
HIF1A	FGF2	1
HIF1A	TLR2	1
HIF1A	CDH1	1
HIF1A	RECK	1
HIF1A	HIF1A	1
HIF1A	TWIST1	1
CREB1	LYL1	1
CREB1	PPP2R2B	1
CREB1	PLAU	1
CREB1	MMP2	1
CREB1	PRL	1
CREB1	FOXA1	1
CREB1	NR5A2	1
CREB1	RP1	1
CREB1	CCK	1
CREB1	CYP17A1	1
CREB1	AR	1
CREB1	PTGES	1
CREB1	NPY	1
CREB1	IBSP	1
CREB1	MC2R	1
CREB1	SLC22A8	1
CREB1	NMNAT2	1
CREB1	MUC5AC	1
ERG	TDRD1	1
ERG	EPB41L3	1
ERG	TMPRSS2	1
ERG	CXCR4	1
ERG	FGF2	1
ERG	CRISP3	1
ERG	KCNN2	1
ERG	HPGD	1
LMO2	GYPA	1
LMO2	ZEB1	1
LMO2	ERG	1
LMO2	NFATC1	1
LMO2	ELK1	1
LMO2	FGF2	1
LMO2	ANGPT2	1
NFIC	GUCY1B1	1
NFIC	HGF	1
NFIC	CSH1	1
NFIC	FHL5	1
CTNNB1	MMP7	1
CTNNB1	CHGA	1
CTNNB1	STARD7	1
CTNNB1	CD44	1
CTNNB1	PTGS2	1
CTNNB1	RB1	1
CTNNB1	JUN	1
CTNNB1	MMP14	1
CTNNB1	BIRC5	1
CTNNB1	MYC	1
CTNNB1	NRCAM	1
CTNNB1	GLI2	1
CTNNB1	VIM	1
CTNNB1	PPARD	1
CTNNB1	CLDN2	1
CTNNB1	FST	1
CTNNB1	PLD1	1
CTNNB1	GLCE	1
ETS1	ERG	1
ETS1	TERT	1
ETS1	FLI1	1
ETS1	TBXA2R	1
ETS1	CXCR4	1
ETS1	CASP1	1
ETS1	NKX3-1	1
ETS1	MMP13	1
ETS1	IGFBP1	1
ETS1	MMP10	1
ETS1	TMEM158	1
ETS1	CIP2A	1
ETS1	MUC4	1
ETS1	TRA	1
ETS1	EMSY	1
ETS1	CDKN2A	1
ETS1	TRB	1
ETS1	CR1	1
ETS1	CD6	1
PPARA	SOD2	1
PPARA	PLIN2	1
PPARA	G0S2	1
PPARA	UGT1A9	1
PPARA	APOA4	1
PPARA	SULT2A1	1
PPARA	IL6	1
PPARA	SLC25A20	1
PPARA	CGB5	1
PPARA	IL6R	1
PPARA	IGFBP1	1
PPARA	ACADL	1
PPARA	CYP2C9	1
PPARA	STAT5A	1
PPARA	SREBF2	1
PPARA	MLYCD	1
PPARA	SLC9A1	1
PPARA	HMOX1	1
PPARA	FABP4	1
PPARA	TXNIP	1
PPARA	PDK4	1
PPARA	TUBA1B	1
PPARA	CETP	1
GATA2	FCER1A	1
GATA2	EPO	1
GATA2	MS4A2	1
GATA2	DPYSL2	1
GATA2	PPARG	1
GATA2	TSHB	1
GATA2	ADH1A	1
GATA2	IL1RL1	1
GATA2	AR	1
GATA2	CYBB	1
GATA2	ERVW-1	1
GATA2	PECAM1	1
GATA2	ANGPT2	1
USF1	FOXA2	1
USF1	SERBP1	1
USF1	EXT1	1
USF1	NPHS2	1
USF1	SLC22A2	1
USF1	TBX21	1
USF1	FMO3	1
USF1	TOP3A	1
USF1	P4HA1	1
USF1	NFKB1	1
USF1	POU2F1	1
USF1	AGT	1
USF1	SF1	1
USF1	SCN9A	1
GLI1	EGR2	1
GLI1	SOCS1	1
GLI1	JUN	1
GLI1	BHLHE41	1
GLI1	SOX9	1
GLI1	SMAD4	1
GLI1	PDGFRA	1
GLI1	SFRP1	1
GLI1	MUC5AC	1
GLI1	S100A9	1
GLI1	IL1R2	1
GLI1	TNFRSF10B	1
GLI1	FAS	1
GLI1	S100A7	1
GLI1	CDK2	1
GLI1	AKT1	1
SPI1	HCK	1
SPI1	CLEC4G	1
SPI1	ALOX15	1
SPI1	CTSG	1
SPI1	BPI	1
SPI1	FCER1A	1
SPI1	ERAP2	1
SPI1	CTSS	1
SPI1	JCHAIN	1
SPI1	MS4A1	1
SPI1	ZNF300	1
SPI1	TNFRSF11A	1
ZFP36L1	VEGFA	1
FOXO3	VEGFA	1
FOXO3	CCND2	1
FOXO3	BIRC5	1
FOXO3	TXNIP	1
FOXO3	MYOCD	1
FOXO3	VEGFB	1
FOXO3	BCL2L11	1
FOXO3	GALT	1
FOXO3	FOXM1	1
FOXO3	BBC3	1
FOXO3	AR	1
FOXO3	BCL6	1
FOXO3	CDKN2B	1
FOXO3	TNFSF10	1
FOXO3	SIRT6	1
FOXO3	FASLG	1
PAX6	GCG	1
PAX6	PROX1	1
PAX6	PCSK1	1
PAX6	MMP2	1
PAX6	FABP7	1
RFX5	HLA-DRB4	1
RFX5	HLA-DQA2	1
RFX5	HLA-DRA	1
RFX5	HLA-DOB	1
RFX5	HLA-DQB2	1
RFX5	HLA-DOA	1
RFX5	HLA-DPA1	1
RFX5	COL1A2	1
RFX5	IFNG	1
RFX5	HLA-DRB3	1
RFX5	HLA-DPB1	1
RFX5	HLA-DRB5	1
WT1	VEGFA	1
WT1	VEGFB	1
WT1	CD14	1
WT1	HBEGF	1
WT1	ITGAX	1
WT1	CKM	1
WT1	PDGFA	1
WT1	CTCF	1
WT1	TBXA2R	1
WT1	SRY	1
WT1	EREG	1
WT1	SMAD3	1
WT1	ADGRE5	1
WT1	JUN	1
WT1	CAMP	1
WT1	NDRG2	1
WT1	IGF1	1
WT1	HOXA10	1
WT1	DNMT3A	1
WT1	SNAI2	1
WT1	VDR	1
WT1	KLK3	1
WT1	CDC73	1
WT1	CX3CL1	1
WT1	ETS1	1
WT1	CYP19A1	1
WT1	AR	1
WT1	STIM1	1
WT1	CCNE1	1
WT1	IRF8	1
WT1	PODXL	1
WT1	JUNB	1
WT1	CXXC5	1
SMAD3	TERT	1
SMAD3	FOXA2	1
SMAD3	BGLAP	1
SMAD3	APOC3	1
SMAD3	GLI2	1
SMAD3	POR	1
SMAD3	CYP17A1	1
SMAD3	FOXP3	1
SMAD3	AHR	1
SMAD3	BAMBI	1
SMAD3	LTBP4	1
SMAD3	FST	1
SMAD3	ANGPTL4	1
SMAD3	CCND2	1
SMAD3	CYP7A1	1
SMAD3	MXD1	1
STAT1	IL1R1	1
STAT1	NOX4	1
STAT1	ACAT1	1
STAT1	OPRM1	1
STAT1	NOX1	1
STAT1	BAX	1
STAT1	CTSB	1
STAT1	MMP9	1
STAT1	IL10	1
STAT1	FAS	1
STAT1	KRT17	1
STAT1	CCL3	1
STAT1	TBX21	1
STAT1	CTSL	1
STAT1	GAST	1
STAT1	GLS	1
STAT1	MMP13	1
STAT1	APP	1
STAT1	XAF1	1
STAT1	CEBPE	1
STAT1	TNFSF13B	1
STAT1	PPARA	1
STAT1	NOX5	1
STAT1	CD40LG	1
STAT1	FCGRT	1
STAT1	IFNB1	1
STAT1	MVP	1
STAT1	CHAT	1
STAT1	MUC4	1
STAT1	HMOX1	1
STAT1	IRF8	1
STAT1	PTGS2	1
STAT1	EDN1	1
STAT1	IFNLR1	1
STAT1	CFTR	1
STAT1	FGF2	1
STAT1	IVL	1
STAT1	NR1H4	1
STAT1	LY96	1
STAT1	IL1B	1
STAT1	CD22	1
NFE2L2	CAT	1
NFE2L2	UGT2B7	1
NFE2L2	SOD1	1
NFE2L2	MTHFR	1
NFE2L2	SOD2	1
NFE2L2	KRT16	1
NFE2L2	BRCA1	1
NFE2L2	CFTR	1
NFE2L2	SDHB	1
NFE2L2	CXCL8	1
NFE2L2	GSS	1
NFE2L2	GSTA1	1
NFE2L2	HBB	1
ARNT	CCNE1	1
ARNT	BRCA1	1
ARNT	UGT1A6	1
ARNT	MFSD2A	1
ARNT	CTSD	1
ARNT	EGLN2	1
ARNT	CYP1B1	1
TP63	KLF4	1
TP63	VDR	1
TP63	FDXR	1
TP63	BAX	1
TP63	ID2	1
TP63	DDB2	1
TP63	ZNF750	1
TP63	BRCA1	1
TP63	PPARA	1
TP63	SMARCD3	1
TP63	XPC	1
TP63	TCF4	1
TP63	EVPL	1
NFKB1	TFF1	1
NFKB1	PLIN1	1
NFKB1	TERT	1
NFKB1	SOD2	1
NFKB1	EGR1	1
NFKB1	REPS2	1
NFKB1	BCL2L11	1
NFKB1	SERPINE1	1
NFKB1	ITGAX	1
NFKB1	GRIN1	1
NFKB1	LCN2	1
NFKB1	MMP2	1
NFKB1	CR2	1
NFKB1	CCR3	1
NFKB1	IRF7	1
NFKB1	CCK	1
NFKB1	CASP3	1
NFKB1	BACE1	1
NFKB1	FOXP3	1
NFKB1	NRF1	1
NFKB1	TNIP3	1
NFKB1	LTC4S	1
NFKB1	PTEN	1
NFKB1	GFAP	1
NFKB1	UPP1	1
NFKB1	POU2F2	1
NFKB1	BIRC5	1
NFKB1	NPPB	1
NFKB1	BMP2	1
NFKB1	TNFRSF9	1
NFKB1	HDAC7	1
NFKB1	BCL2A1	1
NFKB1	SERPINB1	1
NFKB1	PTPN6	1
NFKB1	ALOX5	1
NFKB1	BTG2	1
NFKB1	GADD45G	1
NFKB1	OPTN	1
NFKB1	BAX	1
NFKB1	MMP14	1
NFKB1	CXCL12	1
NFKB1	STAT4	1
NFKB1	MUC5B	1
NFKB1	CRP	1
NFKB1	IL17C	1
NFKB1	SQSTM1	1
NFKB1	IL18	1
NFKB1	EGFR	1
NFKB1	CFI	1
NFKB1	TF	1
NFKB1	GCLC	1
NFKB1	SNAI1	1
NFKB1	AMH	1
NFKB1	MIF	1
NFKB1	CCR5	1
NFKB1	CRMP1	1
NFKB1	RGS4	1
NFKB1	HAX1	1
NFKB1	CYP3A7	1
NFKB1	AGT	1
NFKB1	TNFSF13B	1
NFKB1	BDKRB1	1
NFKB1	FAF1	1
NFKB1	CD38	1
NFKB1	EPCAM	1
NFKB1	PROX1	1
NFKB1	CYP2E1	1
NFKB1	HOXA9	1
NFKB1	ALOX5AP	1
NFKB1	NOS3	1
NFKB1	TBP	1
NFKB1	ABCG2	1
NFKB1	CARD8	1
NFKB1	OLFM4	1
NFKB1	TAP2	1
NFKB1	FASLG	1
NFKB1	DRD2	1
NFKB1	CCL20	1
NFKB1	NOX4	1
NFKB1	TRPC1	1
NFKB1	GSK3A	1
NFKB1	CXCR2	1
NFKB1	FOXO3	1
NFKB1	COL2A1	1
NFKB1	PSMB10	1
NFKB1	CXCL8	1
NFKB1	CTCF	1
NFKB1	MMP1	1
NFKB1	CRHR1	1
NFKB1	TLR3	1
NFKB1	BHMT	1
NFKB1	SFTPA1	1
NFKB1	TNFAIP3	1
NFKB1	COL7A1	1
NFKB1	CCR2	1
NFKB1	HYAL1	1
NFKB1	CCNB1	1
NFKB1	CD58	1
NFKB1	BGN	1
NFKB1	PTGER4	1
NFKB1	PTGFR	1
NFKB1	MGMT	1
NFKB1	KDM2A	1
NFKB1	IFNA1	1
NFKB1	IL17A	1
NFKB1	SAA1	1
NFKB1	ERAP1	1
NFKB1	ERAP2	1
NFKB1	CD3G	1
NFKB1	PCYT2	1
NFKB1	COL1A2	1
NFKB1	SLC9A2	1
NFKB1	FGF7	1
NFKB1	CDK4	1
NFKB1	CSF2	1
NFKB1	CYP1A1	1
NFKB1	PDK4	1
NFKB1	MUC5AC	1
NFKB1	HIF1A	1
NFKB1	MUC2	1
NFKB1	IGF2BP2	1
NFKB1	OPRM1	1
NFKB1	NAMPT	1
NFKB1	PLA2G2A	1
NFKB1	HBEGF	1
NFKB1	NCOR1	1
NFKB1	CXCR4	1
NFKB1	TNFSF14	1
NFKB1	GATA3	1
NFKB1	PTGDS	1
NFKB1	IL21	1
NFKB1	LPL	1
NFKB1	VEGFD	1
NFKB1	ABCA1	1
NFKB1	TBX21	1
NFKB1	CCL19	1
NFKB1	HPSE	1
NFKB1	TLR9	1
NFKB1	FLT4	1
NFKB1	CARM1	1
NFKB1	MUC17	1
NFKB1	NOX5	1
NFKB1	CEACAM1	1
NFKB1	TRIM21	1
NFKB1	HES1	1
NFKB1	NOLC1	1
NFKB1	NLRP2	1
NFKB1	LIPE	1
NFKB1	MCL1	1
NFKB1	MUC6	1
